Importers,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028
BANGALORE CITY CO-OPERATIVE SOCIETY LTD.,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,1638.9706838921031,733.1270047804699,547.5661055519081,471.7106006626223,4.784674681817464
BANGUR EXIM PRIVATE LTD,77820.0,77820.0,605723.0,456024.0,316792.0,316792.0,316792.0,316792.0,316792.0,315061.73307357513,323002.4267225569,311585.2434616497,76740.32064094741,313695.140802842
BANKE BIHARI VENEERS,207000.0,207000.0,207000.0,207000.0,207000.0,207000.0,207000.0,207000.0,207000.0,210349.61622759767,204286.00712002025,210273.95414963365,204996.4017537429,209892.54024056598
BANNARI AMMAN STEELS (P) LTD.,661600.0,755320.0,755320.0,755320.0,755320.0,755320.0,755320.0,755320.0,755320.0,771551.7044451708,758919.3546949602,756235.7427292356,682657.6748827387,764968.030450023
BANNARI AMMAN SUGARS LTD.,97500.0,101370.0,101370.0,101370.0,101370.0,101370.0,101370.0,101370.0,101370.0,101736.99661317992,100884.47054540248,101612.87920091416,97090.59143974788,101849.96568042364
BANQUE GROUP,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,1638.9706838921031,786.7132108889095,973.9157392303466,1068.0245012348137,0.0
BANQUE TRADERS,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,1638.9706838921031,786.7132108889095,1161.584938693499,1068.0245012348137,1867.0412232870692
BANSURASAGAR HOTELS & RESORTS P. LTD.,14680.0,14680.0,14680.0,14680.0,14680.0,14680.0,14680.0,14680.0,14680.0,14680.496065296124,14193.74874907355,14835.349359389871,14764.298213621028,14329.344166049303
BANYAN SCIENTIFIC,135345.0,135345.0,135345.0,135345.0,135345.0,135345.0,135345.0,135345.0,135345.0,134912.50572648036,134819.57856959966,135432.32542765408,137885.16244770217,136309.37054024253
BARAKA OVERSEAS TRADERS,23394.0,23394.0,23394.0,23394.0,23394.0,23394.0,23394.0,23394.0,23394.0,22997.94452793364,23392.768727897223,23479.73320179167,23257.956873188698,23230.018427376584
BARISH IMPEX P. LTD.,4772.0,4772.0,4772.0,4772.0,4772.0,4772.0,4772.0,4772.0,4772.0,4975.719406242809,4957.10037647524,5149.600043067951,4840.805210403915,4683.333870101398
BAS AGENCIES,3690.0,3690.0,3690.0,3690.0,3690.0,3690.0,3690.0,3690.0,3690.0,3916.7122942137817,3851.5676176212537,3683.983243975282,3825.996281099048,3559.1036975777756
BASARI CONSUMER DURABLES LLP,40749.0,40749.0,40749.0,40749.0,40749.0,40749.0,40749.0,40749.0,40749.0,40612.61114372564,39843.9487998625,41103.09127130139,39276.77232880383,40934.608597833336
BASH-P INTERNATIONAL,95249.0,43785.0,23890.0,63674.0,53905.8,44137.6,34369.4,24601.2,14833.0,14680.496065296124,53696.25593604017,23988.02300443962,94860.30908392978,14448.619298199852
BASTIN DAWN IMPEX P. LTD.,7150.0,7150.0,7150.0,7150.0,7150.0,7150.0,7150.0,7150.0,7150.0,7253.758934065927,7227.849827392688,6973.697382610612,7310.40189507483,7134.346116525234
BASUNA TRADERS,22440.0,10884.0,18051.0,12906.5,7762.0,7762.0,7762.0,7762.0,7762.0,7967.980273263011,7409.44053139024,7632.983277254593,22689.95468881028,7990.688167464062
BATHLINE SANITARYWARE TRADING,111555.0,3782.0,3782.0,3782.0,3782.0,3782.0,3782.0,3782.0,3782.0,3916.7122942137817,3851.5676176212537,3911.851661321885,106387.70158460988,3917.8283212125075
BATHSHA MARINE EXPORTS P. LTD.,18523.0,30250.0,27666.67,25083.33,22500.0,22500.0,22500.0,22500.0,22500.0,22045.41159749884,22516.39096311144,22607.50731560605,18373.001618446637,22357.89275579086
BATHTEK  SANITARYWARE LLP,18550.0,18550.0,53770.0,137242.0,166976.0,84460.0,35755.0,23860.0,8740.0,9538.234097006954,168983.46840633708,23555.647589748645,18373.001618446637,8685.97542433365
BATIC INTERNATIONAL,57420.0,57420.0,57420.0,57420.0,57420.0,57420.0,57420.0,57420.0,57420.0,58840.23501751163,56919.75495420887,58683.98666125826,58854.01422052197,58212.27579814664
BATLIBOI IMPEX P. LTD.,15105.0,15105.0,15105.0,15105.0,15105.0,15105.0,15105.0,15105.0,15105.0,14680.496065296124,15485.626283351288,15126.30667294918,15391.020599587788,14329.344166049303
BAUTECH GLOBAL INDUSTRIES P. LTD.,24200.0,24200.0,24200.0,24200.0,24200.0,24200.0,24200.0,24200.0,24200.0,24157.01459484958,24206.25206828009,24264.649994393538,24438.98177900645,24135.24856280594
BAWA FISH MEAL & OIL COMPANY,302554.0,3071040.0,216290.0,626740.0,509855.0,392970.0,228510.0,64050.0,990540.0,0.0,641229.7273754835,61429.70997728291,302503.793206899,933127.774962236
BAYAN TRADING COMPANY,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,21504.87840511091,22060.74350536785,21951.83462344482,21947.51617215008,21623.105383506598
BAYSHIELD STORES,16167.0,16167.0,16167.0,16167.0,16167.0,16167.0,16167.0,16167.0,16167.0,15944.14183434112,15941.93471382581,15893.467974811392,15391.020599587788,16262.921826712813
BBM IMPEX P. LTD.,39979.0,20300.0,20300.0,20300.0,20300.0,20300.0,20300.0,20300.0,20300.0,20433.82021965214,20346.77846780205,20476.036780723527,39276.77232880383,20277.767470659346
BBM TRADERS,5218.0,5218.0,5218.0,5218.0,5218.0,5218.0,11986.5,18755.0,18755.0,18683.19953131793,5113.189916550789,18362.675214179555,5212.13635540811,19071.68187700934
BBM TRAVEL RETAIL LTD.,380861.0,380861.0,380861.0,380861.0,380861.0,380861.0,291973.0,1158636.0,1018622.0,923938.274220373,377820.7210007794,1176714.0467357405,371425.4142373424,1038896.3416107058
BBR INDIA P. LTD.,11096.0,11096.0,11096.0,11096.0,41267.0,41267.0,41267.0,41267.0,41267.0,40612.61114372564,41933.23871565165,41103.09127130139,11201.43434733534,40934.608597833336
BCC INTERNATIONAL,113781.0,113781.0,4420.0,10820.0,10820.0,10820.0,10820.0,10820.0,10820.0,11073.480411257764,11033.881301008832,10806.372174300646,112602.03614724496,11139.328902883393
BE COMFORT INFRASTRUCTURE,2363.0,2363.0,2363.0,2363.0,2363.0,2363.0,2363.0,2363.0,2363.0,2646.2663622843857,2499.930364600162,2484.984231403516,2614.9297627907945,2521.9277914093536
BE ENTERPRISES,27000.0,27000.0,27000.0,27000.0,27000.0,27000.0,27000.0,27000.0,27000.0,26591.52764189692,27092.037694982,26914.98736191745,26813.36475017809,26592.729578319046
BE FATHIMA ENTERPRISES,360771.0,360771.0,360771.0,360771.0,360771.0,360771.0,360771.0,360771.0,360771.0,354854.3712558969,353303.405641091,357589.37134097214,347819.26615689695,355486.91541565995
BE RIGHTBUILD SOLUTION PVT.LTD,4560.0,4560.0,4560.0,4560.0,4560.0,4560.0,4560.0,4560.0,4560.0,4975.719406242809,4472.961070879352,4729.434831227417,4735.207254744028,4683.333870101398
BEACON POWER SYSTEMS,7580.0,7580.0,7580.0,7580.0,7580.0,7580.0,7580.0,7580.0,7580.0,7623.509663032129,7409.44053139024,7632.983277254593,7310.40189507483,7958.332922050843
BEACON STORAGE SYSTEMS P. LTD.,15469.0,15469.0,15469.0,15469.0,15469.0,15469.0,15469.0,15469.0,15469.0,15944.14183434112,15485.626283351288,15459.220908608477,15391.020599587788,15875.337125503023
BEACON TECHNOLOGIES,7649.0,7649.0,7649.0,7649.0,7649.0,7649.0,7649.0,7649.0,7649.0,7967.980273263011,7409.44053139024,7632.983277254593,8171.641276675582,7958.332922050843
BEAKS INTERNATIONAL,74501.0,74501.0,66834.0,113857.0,94130.0,156427.0,208205.0,191370.0,110270.0,108446.72158023564,93537.53146589588,188972.1431851857,75319.10356407212,111103.07743932723
BEAUTIFUL HOMES,8210.0,8210.0,8210.0,8119.67,8029.33,7939.0,7848.67,7758.33,7668.0,7967.980273263011,8288.830788567882,7632.983277254593,8297.631866327758,7990.688167464062
BEDY ASSOCIATES,24454.0,24454.0,24454.0,24454.0,24454.0,24454.0,24454.0,24454.0,24454.0,24157.01459484958,24519.929493697644,24264.649994393538,24438.98177900645,24288.30983937864
BEENA CASHEW COMPANY,3055606.0,1037544.0,2803987.0,537472.0,429476.5,321481.0,213485.5,105490.0,105490.0,0.0,429650.9992915497,86552.12615927287,2874700.1339257946,0.0
BEENA IRON TRADERS,52959.0,52959.0,52959.0,650790.0,108454.0,85686.0,123934.0,67707.0,11480.0,12782.48388882348,109989.62565844166,67564.84266625148,50235.43362573439,11797.979060220834
BEENA STEEL CORPORATION,99682.0,197680.0,472720.0,43216.0,43216.0,43216.0,43216.0,43216.0,43216.0,43108.60435551393,43975.82134583496,43364.475141555,100483.77418080572,44231.536440175354
BEEPATH CASTINGS P. LTD.,2016130.0,319800.0,565000.0,546938.0,528876.0,510814.0,492752.0,474690.0,274640.0,0.0,429201.5398319721,476061.3344560121,1981714.3598208823,263050.4565123812
BEES INTERNATIONAL,89800.0,89800.0,203945.0,242330.0,257636.0,108456.0,61410.0,52920.0,47040.0,46785.972632910365,261378.8452200231,52257.3740109734,88192.92176100033,46534.90510278094
BEETA INDUSTRIES,44280.0,30275.0,16270.0,16270.0,16270.0,16270.0,16270.0,16270.0,16270.0,15944.14183434112,15941.93471382581,15893.467974811392,45143.34563019478,16262.921826712813
BEETA TRADERS & AGENCIES (P) LTD,44507.0,44507.0,44507.0,44507.0,44507.0,44507.0,44507.0,44507.0,44507.0,45057.40112394258,43975.82134583496,45321.06342068062,45143.34563019478,44231.536440175354
BEETLE DIAPERS,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,176.0,1638.9706838921031,733.1270047804699,547.5661055519081,471.7106006626223,4.784674681817464
BEFFY CASHEW COMPANY,5661893.0,4259095.0,1377260.0,2385540.0,334920.0,334920.0,334920.0,334920.0,334920.0,0.0,1101617.6971691558,304095.5492482037,6064946.602048804,341352.15860189375
BELCHEM INDUSTRIES (INDIA) PVT.LTD,129654.0,129654.0,129654.0,129654.0,86427.0,43218.0,43218.0,43218.0,43218.0,43108.60435551393,87266.61700080062,43257.51554387518,131068.91701017214,44231.536440175354
BELIEVERS CHURCH INDIA,8020.0,8020.0,8020.0,8020.0,8020.0,8020.0,8020.0,8020.0,8020.0,7967.980273263011,8288.830788567882,8497.813582603922,8171.641276675582,8102.661230647213
BELJICO TRADING,89102.0,89102.0,89102.0,89102.0,89102.0,89102.0,89102.0,89102.0,89102.0,89784.74526344737,89642.76666156978,89466.96807553322,88209.41632239685,90153.96456773554
BELL FOODS,14950.0,170100.0,122850.0,75600.0,28350.0,35958.0,58320.0,45037.0,45037.0,45057.40112394258,28464.948686984,45321.06342068062,15171.325320558748,46181.500694362774
BELLA IMPORTS,14792.0,14792.0,14792.0,14792.0,14792.0,14792.0,14792.0,14792.0,14792.0,14680.496065296124,15485.626283351288,14835.349359389871,14764.298213621028,14329.344166049303
BELLAMIA ROOF TILES AND PAVER TILES,27072.0,27072.0,27072.0,27072.0,27072.0,27072.0,27072.0,27072.0,27072.0,26591.52764189692,27092.037694982,27411.203196169525,27176.681144839826,27462.328983610558
BELLWARE,279646.0,279646.0,279646.0,279646.0,647207.0,1187178.0,924459.0,442789.0,625963.0,663434.286327814,655920.416570594,440793.7121831172,272620.738572296,644636.9359258045
BEN ROSH,146317.0,146317.0,146317.0,146317.0,146317.0,146317.0,146317.0,146317.0,146317.0,147647.0998764177,147345.71293821873,149315.45331855147,144770.56918523143,150292.30069211024
BENCHMARK GLOBAL,4115.0,4115.0,4115.0,4115.0,4650.0,5185.0,5720.0,5720.0,5720.0,5812.604953223677,4957.10037647524,6020.917713947015,4256.434602620613,5923.382192058061
BENCO INTERNATIONAL ,14610.0,14610.0,14610.0,14610.0,14610.0,14610.0,14610.0,14610.0,14610.0,14680.496065296124,14193.74874907355,14835.349359389871,14764.298213621028,14329.344166049303
BENINCA AUTOMATION P. LTD.,342.0,342.0,342.0,342.0,342.0,342.0,342.0,342.0,342.0,1638.9706838921031,733.1270047804699,547.5661055519081,704.4008017104894,0.0
BENNY JOHN POOTHAVELIL,36760.0,36760.0,36760.0,36760.0,36760.0,36760.0,36760.0,36760.0,36760.0,36780.115316192,37126.13340307146,37079.72759208506,37355.89366917934,36543.71129748927
BENNYS TRADING COMPANY,8884.0,18465.0,18609.0,18609.0,18609.0,18609.0,18609.0,18609.0,18609.0,18755.269812648818,18535.43182773556,18439.767962215567,9114.656312345278,19104.03712242256
BENOGEE ENTERPRISES,19089.0,19089.0,19089.0,19089.0,19089.0,19089.0,19089.0,19089.0,19089.0,19371.286570458724,19049.73081622191,19364.718066174977,19421.936011611622,19104.03712242256
BENOY,6013.0,6013.0,6013.0,6013.0,6013.0,6013.0,6013.0,6013.0,6013.0,5884.675234554562,6104.413120332432,6020.917713947015,6156.343774774512,5923.382192058061
BENOY MARBLES & GRANITES,241230.0,134115.0,27000.0,27000.0,27000.0,27000.0,27000.0,27000.0,27000.0,26591.52764189692,27092.037694982,26914.98736191745,238299.52086590388,26592.729578319046
BEPOSITIVE RACING PVT LTD,9145.0,9145.0,9145.0,9145.0,9145.0,9145.0,9145.0,9145.0,9145.0,8938.497396600511,9057.214360438602,9103.880226157598,9114.656312345278,9279.804762424297
BERGER PAINTS INDIA LIMITED,470136.0,470136.0,470136.0,470136.0,494880.0,742320.0,668088.0,668088.0,668088.0,643450.5707149138,509956.1076186144,687302.903194849,461037.7478546567,651580.4292348706
BERLIN ENTERPRISES P. LTD.,7976.0,7976.0,3879.0,9133.0,9133.0,9133.0,9133.0,9133.0,9133.0,8938.497396600511,9057.214360438602,9103.880226157598,8171.641276675582,9247.449517011079
"BERSA, THE STONE COMPANY",83200.0,83200.0,83200.0,83200.0,83200.0,83200.0,83200.0,83200.0,83200.0,84540.9193830148,82297.97173568099,84025.62008936738,83332.02193201575,83343.30716565487
BERYLL STONA,30080.0,30080.0,30080.0,30080.0,30080.0,30080.0,30080.0,30080.0,30080.0,29941.21424609539,30185.96005843956,30055.929841984944,29712.32805523782,29994.58868454849
BESPLAST,276000.0,276000.0,276000.0,276000.0,276000.0,276000.0,276000.0,276000.0,276000.0,275261.46936088835,272062.9872151877,273782.76794472564,276261.189054223,273250.98471941
BESPOKE INDOFURN,16400.0,16400.0,16400.0,16400.0,16400.0,16400.0,16400.0,16400.0,16400.0,15944.14183434112,15941.93471382581,15893.467974811392,17376.89962241353,16262.921826712813
BEST AGRI EXPORTS,512350.0,512350.0,512350.0,512350.0,512350.0,512350.0,512350.0,512350.0,512350.0,514684.5915200699,506246.11643110175,508966.54902284086,513978.81272772857,512940.703108017
BEST INDIA ROOF PRODUCTS P. LTD.,2397450.0,766815.0,1268656.0,1104459.0,1382394.0,260632.0,81600.0,81600.0,81600.0,0.0,1400860.557110258,87675.75199939692,2438553.3151054024,93008.7291195372
BEST INDUSTRIES,6480.0,6480.0,6480.0,6480.0,6480.0,6480.0,6480.0,6480.0,6480.0,6566.806855356783,6168.717893381799,6261.245437065113,6297.827732788071,6584.344913444927
BEST IT WORLD INDIA P. LTD.,279630.0,327036.0,294858.0,160311.0,145711.0,145711.0,145711.0,145711.0,145711.0,142843.08805668872,147394.37415024597,149315.45331855147,276239.5875680151,139695.6808038432
BEST MEGA INTERNATIONAL,187696.0,187696.0,187696.0,187696.0,187696.0,187696.0,187696.0,187696.0,187696.0,186511.97232258687,183896.7059002966,189505.2924353444,186160.22280846463,186856.9373576399
BEST ROOFING,12875.0,141437.0,269999.0,50989.0,50989.0,50989.0,50989.0,50989.0,50989.0,50584.34867619638,50840.98976476264,50522.700739309344,13278.21165314826,50820.294609084376
BEST SELLERS COCHIN P. LTD.,1530.0,1530.0,4179.0,4179.0,4179.0,4179.0,4179.0,4179.0,4179.0,4337.514597651015,4350.683889267657,4304.425883644312,1835.2478915903869,4463.309955180197
BEST WAY TRADING,22870.0,22870.0,22870.0,22870.0,22870.0,22870.0,22870.0,75390.0,53810.0,52846.64256928185,22575.56379728813,75859.32146803367,22689.95468881028,54288.32718138052
BESTIN PLAST,241882.0,775630.0,535712.0,161872.0,161872.0,161872.0,161872.0,161872.0,161872.0,162126.2909529973,162900.5853288802,158541.4507033748,234476.82559588103,162717.37073935728
BESTSELLERS COCHIN PRIVATE LTD,7460.0,2041.0,2041.0,2041.0,2041.0,2041.0,2041.0,2041.0,2041.0,2535.268010860842,2214.0802206997523,2351.293074715607,7310.40189507483,2283.0725881676176
BETAKE EXPORT,6060.0,6060.0,6060.0,6060.0,218900.0,388467.0,220200.0,26000.0,26000.0,26297.69016037936,217891.1302037465,31565.18456330669,6081.917157024729,26250.31791931635
BETHANY CASHEWS,85970.0,85970.0,85970.0,85970.0,85970.0,85970.0,85970.0,85970.0,85970.0,87307.4853333331,87342.34354717308,86519.55304898028,84969.759459637,86648.16220606594
BETHANYA CASHEW COMPANY,624945.0,138302.0,194010.0,249718.0,238165.33,226612.67,215060.0,476233.0,708973.0,712120.3482905503,238603.32146583067,476931.2864390213,626540.5521317999,708949.9979056015
BETHEL CASHEW COMPANY,220680.0,85740.0,85740.0,85740.0,85740.0,85740.0,85740.0,85740.0,85740.0,87307.4853333331,87342.34354717308,86519.55304898028,219258.66464458744,86648.16220606594
BETHEL MARKETING,12713.0,26450.0,26450.0,26450.0,26450.0,26450.0,26450.0,26450.0,26450.0,26424.69892192014,26460.05062334745,26439.37405552418,12702.173905424264,26275.915990707505
BETHESDA FURNITURE TRADING,7300.0,7300.0,7300.0,7300.0,7300.0,7300.0,7300.0,7300.0,7300.0,7253.758934065927,7315.348434942702,6973.697382610612,7310.40189507483,7134.346116525234
BETHSAIDA CASHEW COMPANY,410450.0,136210.0,121749.5,107289.0,139456.0,171623.0,203790.0,520220.0,784614.0,783571.2664340877,140244.36379995057,511793.2274035308,410794.5735127604,798914.3607651932
BEWBIE ROOTS PRESCHOOL P. LTD.,1540.0,1540.0,1540.0,1540.0,1540.0,1540.0,1540.0,1540.0,1540.0,1926.672504237373,1829.3139271319208,1660.7606940415935,1794.2348466969436,1844.283821542316
BEYEM TECHNOLOGIES,52790.0,52790.0,52790.0,52790.0,52790.0,52790.0,52790.0,52790.0,52790.0,52011.17569869599,52091.678801198206,52181.45962301642,52277.78102407888,52655.8391559921
BFIT FITNESS EQUIPMENTS,62911.0,37972.5,13034.0,13034.0,13034.0,13034.0,13034.0,13034.0,13034.0,13135.422174470805,13414.437568550968,13084.862804630113,63205.65704774899,12998.531052213952
BG EXPORTS & IMPORTS,2010.0,2010.0,2010.0,2010.0,2010.0,2010.0,2010.0,2010.0,2010.0,2535.268010860842,2214.0802206997523,2315.023202652814,2236.9515887952166,2283.0725881676176
BHAGAVATHY FURNITURE STUDIO,8840.0,8840.0,8840.0,8840.0,8840.0,8840.0,8840.0,8840.0,8840.0,8938.497396600511,8967.387830149777,8799.400901105995,9114.656312345278,9279.804762424297
BHAGYALAKSHMI CASHEW COMPANY,152655.0,163301.0,163301.0,163301.0,163301.0,163301.0,163301.0,163301.0,163301.0,162824.10249672146,163793.2801145791,164987.97544392262,150194.68771731513,163346.32900671952
BHANDARI AGENCIES P LTD,27725.0,27725.0,27725.0,27725.0,27725.0,27725.0,27725.0,27725.0,27725.0,27728.65760796801,27849.447175207923,27667.39447010789,27845.215954956017,27462.328983610558
BHANSALI AND COMPANY,53995.0,43250.0,57000.0,27580.0,39320.0,51060.0,36680.0,22300.0,22300.0,22045.41159749884,39569.05742754346,22607.50731560605,54070.47745523771,22357.89275579086
BHARAT PLYWOOD & TIMBER PRODUCTS P. LTD.,17060.0,17060.0,17060.0,17060.0,17060.0,17060.0,17060.0,17060.0,17060.0,17725.942499508452,17613.213630817245,17559.906952934634,17376.89962241353,17442.398200171097
BHARATH AGENCIES,4821825.0,4821825.0,4821825.0,4821825.0,4821825.0,4821825.0,3327750.0,3327750.0,3327750.0,3993837.913738557,3576422.007448577,4057498.1683268137,4847880.661408313,3754860.3017118177
BHARATH ELECTRONICS LTD.,4070.0,4070.0,4070.0,4070.0,4070.0,4070.0,4070.0,4070.0,4070.0,4337.514597651015,4040.789237819477,4340.695755707105,4256.434602620613,4023.6869398083445
BHARATH FRUIT TRADERS,309504.0,309504.0,309504.0,309504.0,309504.0,309504.0,309504.0,309504.0,309504.0,313200.1222256103,306842.62815251935,307984.3148281755,304430.0110758163,312529.0135945596
BHARATH MARKETING,84035.0,79305.88,74576.75,69847.63,65118.5,60389.37,55660.25,50931.13,46202.0,46785.972632910365,65755.32726137251,50522.700739309344,84953.26489824048,46456.77042939543
BHARATH SEAFOODS,25186.0,25186.0,25186.0,25186.0,25186.0,25186.0,25186.0,25186.0,25186.0,25215.009287740268,25402.548768149165,25499.316181978145,25061.803992110566,25188.463572826393
BHARATH STEEL AGENCIES,645170.0,105060.0,105060.0,105060.0,105060.0,105060.0,105060.0,105060.0,105060.0,105595.03426128296,105419.16792876732,105666.71709638636,636478.3566744219,105398.43365364945
BHARATH SUPARY TRADERS                         ,18060.0,18060.0,18060.0,18060.0,18060.0,18060.0,18060.0,18060.0,18060.0,18117.695711104865,17963.013132530785,18407.72319377397,18152.19842007098,18047.688290693062
BHARATH TILES AND SANITARIES     ,17104.0,17104.0,17104.0,17104.0,17104.0,17104.0,17104.0,17104.0,17104.0,17725.942499508452,17613.213630817245,17559.906952934634,17376.89962241353,17442.398200171097
BHARATH TIMBER TRADING COMPANY,52000.0,52000.0,52000.0,52000.0,52000.0,52000.0,52000.0,52000.0,52000.0,51759.60550904428,52091.678801198206,51974.61068708977,52035.62963943112,51759.26030554385
BHARATIYA VIDYA BHAVAN,204450.0,204450.0,204450.0,204450.0,204450.0,204450.0,204450.0,204450.0,204450.0,199878.93160121265,204286.00712002025,203171.7375948878,204996.4017537429,201106.3276245067
