Importers,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028
ASTRICA INTERNATIONAL,247282.0,247282.0,101025.0,24581.0,24581.0,24581.0,24581.0,24581.0,24581.0,24581.00000000033,24581.000000000386,24581.00000000006,24580.999999999047,24580.999999998916
ASTRO FOOTWEAR COMPANY,12254.0,12254.0,12254.0,12254.0,12254.0,12254.0,12254.0,12254.0,12254.0,12254.000000000233,12254.000000000346,12253.999999999884,12253.999999998969,12253.999999998792
ASWATHI ENGINEERING WORKS,87.0,87.0,1534.0,30475.0,30475.0,30475.0,30475.0,30475.0,30475.0,30475.0000000002,30475.000000000324,30474.9999999999,30474.99999999897,30474.999999998792
ASWATHI MART ,10232.0,10232.0,10232.0,10232.0,10232.0,10232.0,10232.0,10232.0,10232.0,10232.000000000233,10232.000000000346,10231.99999999988,10231.999999998963,10231.999999998789
ASWATHY ENGINEERING WORKS ,7785.0,7785.0,7785.0,7785.0,7785.0,7785.0,7785.0,17902.0,17902.0,17902.00000000022,17902.00000000033,7784.999999999874,7784.999999998967,7784.999999998785
ASWIN ASSOCIATES,83840.0,83840.0,83840.0,83840.0,83840.0,83840.0,24480.0,24480.0,24810.0,24810.000000000266,24810.00000000042,83839.99999999993,83839.99999999901,83839.99999999888
ASWIN PAPER COMPANY      ,44447.0,44447.0,44447.0,44447.0,44447.0,44447.0,44447.0,44447.0,44447.0,44447.00000000023,44447.000000000335,44446.99999999988,44446.999999999,44446.99999999882
AT & S INDIA PRIVATE LIMITED,20573.0,20573.0,20573.0,20573.0,20573.0,20573.0,20573.0,20573.0,20573.0,20573.00000000023,20573.000000000346,20572.99999999988,20572.99999999897,20572.9999999988
AT FORT INTERNATIONAL,338813.0,338813.0,338813.0,338813.0,338813.0,338813.0,51730.0,51730.0,51730.0,51730.00000000039,51730.00000000071,338813.00000000006,338812.9999999992,338812.9999999992
ATADCO TRADING PVT LTD ,8300.0,6197.0,5703.0,5103.0,18101.0,16386.0,29398.0,11693.0,11693.0,11693.000000000253,11693.000000000366,16385.999999999905,18100.99999999896,18100.9999999988
ATB CASHEW COMPANY.,209795.0,217389.0,48752.0,48752.0,48752.0,48752.0,48752.0,48752.0,48752.0,48752.00000000026,48752.00000000035,48752.00000000016,48751.99999999905,48751.9999999989
ATC TIRES P. LTD.,147040.0,134477.0,134477.0,134477.0,134477.0,134477.0,134477.0,134477.0,134477.0,134477.00000000015,134477.00000000023,134476.9999999999,134476.9999999991,134476.99999999892
ATELIER DEVELOPERS,7320.0,7320.0,7320.0,7320.0,7320.0,7320.0,7320.0,7320.0,7320.0,7320.000000000231,7320.000000000346,7319.999999999884,7319.999999998959,7319.999999998785
ATH EXPORTS & IMPORTS ,4120.0,4120.0,4120.0,4120.0,4120.0,4120.0,4120.0,4120.0,4120.0,4120.000000000232,4120.000000000347,4119.999999999884,4119.999999998958,4119.999999998782
ATHARAYIL EXPORTS,20600.0,20600.0,20600.0,20600.0,20600.0,20600.0,20600.0,20600.0,20600.0,20600.00000000023,20600.000000000346,20599.99999999988,20599.999999998978,20599.9999999988
ATHENA POWERTECH LLP ,12147.0,12147.0,12147.0,12147.0,12147.0,12147.0,12147.0,12147.0,12147.0,12147.000000000233,12147.000000000346,12146.999999999884,12146.999999998969,12146.999999998792
ATHENS CORPORATION,11340.0,13363.0,15581.0,23405.0,20501.0,17597.0,17597.0,17597.0,17597.0,17597.000000000222,17597.00000000034,17596.999999999887,20500.99999999897,20500.999999998792
ATHIKKAVIL EXPORT&IMPORT,24440.0,24440.0,7947.0,7947.0,7947.0,7947.0,7947.0,7947.0,7947.0,7947.000000000235,7947.000000000347,7946.99999999991,7946.999999998964,7946.999999998793
ATHIRAPILLY HOLIDAYS P. LTD.,68254.0,68254.0,68254.0,68254.0,68254.0,68254.0,68254.0,68254.0,68254.0,68254.00000000022,68254.00000000032,68253.99999999988,68253.99999999903,68253.99999999885
ATLANDES METAL AND TOOL INDUSTRIES P. LTD.,6115.0,6115.0,6115.0,6115.0,6115.0,6115.0,6115.0,6115.0,6115.0,6115.000000000232,6115.000000000347,6114.999999999884,6114.99999999896,6114.999999998785
ATLAS GROUP MMK DISTRIBUTORS,82620.0,82620.0,82620.0,82620.0,82620.0,82620.0,82620.0,82620.0,82620.0,82620.00000000022,82620.00000000032,82619.99999999985,82619.99999999905,82619.99999999886
ATLAS KITCHEN,4960.0,4960.0,4960.0,4960.0,4960.0,4960.0,4960.0,4960.0,4960.0,4960.000000000232,4960.000000000347,4959.999999999884,4959.999999998958,4959.999999998783
ATLAS MACHINE TOOLS,4360.0,4360.0,4360.0,4360.0,4360.0,4360.0,4360.0,4360.0,4360.0,4360.000000000232,4360.000000000347,4359.999999999883,4359.999999998958,4359.999999998783
ATM GLOBAL CORPORATION ,154740.0,154740.0,154740.0,154740.0,154740.0,154740.0,154740.0,154740.0,154740.0,154740.0000000002,154740.0000000003,154739.99999999988,154739.99999999913,154739.99999999895
ATM METALS,42020.0,42020.0,42020.0,42020.0,42020.0,42020.0,42020.0,42020.0,42020.0,42020.00000000023,42020.000000000335,42019.99999999988,42019.999999999,42019.99999999882
ATMOS TRADING INDIA P. LTD.,179100.0,179100.0,179100.0,179100.0,179100.0,179100.0,179100.0,179100.0,179100.0,179100.0000000002,179100.0000000003,179099.99999999985,179099.99999999916,179099.99999999895
ATOLL TRADING COMPANY,53680.0,53680.0,53680.0,49680.0,49680.0,49680.0,49680.0,49680.0,49680.0,49680.00000000023,49680.000000000335,49679.99999999988,49679.99999999901,49679.999999998836
ATTINGAL ACTION SPORTS,24785.0,24785.0,24785.0,24785.0,24785.0,24785.0,24785.0,24785.0,24785.0,24785.00000000023,24785.00000000034,24784.99999999988,24784.99999999898,24784.999999998807
ATTINKARA GLOBAL IMPEX,160547.0,145562.0,56760.0,21920.0,24270.0,24270.0,24270.0,24270.0,24270.0,24270.00000000028,24270.00000000036,24270.00000000001,24269.99999999901,24269.99999999887
ATTINKARA INTERIORS,17800.0,27950.0,27950.0,27950.0,27950.0,27950.0,27950.0,27950.0,27950.0,27950.00000000024,27950.00000000035,27949.99999999988,27949.999999998985,27949.999999998803
ATUL AUTOMATION P. LTD.,551461.0,1337696.0,1337696.0,1337696.0,1337696.0,1337696.0,1337696.0,1337696.0,1337696.0,1337696.0000000005,1337696.0000000005,1337695.999999999,1337696.0000000005,1337695.9999999998
AUB BUILDUPONLINE P. LTD.,10750.0,10750.0,10750.0,10750.0,10750.0,10750.0,10750.0,10750.0,10750.0,10750.000000000233,10750.000000000346,10749.999999999882,10749.999999998963,10749.999999998789
AUDI KOZHIKODE,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0000000002328,189.0000000003492,188.9999999998836,188.9999999989525,188.99999999877784
AUGUSTAN KNITWEAR P. LTD.,70820.0,70820.0,70820.0,70820.0,70820.0,70820.0,70820.0,70820.0,70820.0,70820.00000000022,70820.00000000032,70819.99999999987,70819.99999999903,70819.99999999884
AUMENTAR BIZ SOLUTIONS,26700.0,26700.0,26700.0,26700.0,26700.0,26700.0,26700.0,26700.0,26700.0,26700.00000000023,26700.00000000034,26699.99999999988,26699.99999999898,26699.999999998807
AURA EARTH,7350.0,7350.0,7350.0,7350.0,7350.0,7350.0,7350.0,7350.0,5240.0,5240.000000000232,5240.000000000347,7349.999999999882,7349.999999998958,7349.999999998784
AURA IEX INTERNATIONAL PRIVATE LIMI,4240.0,4240.0,4240.0,4240.0,4240.0,4240.0,4240.0,4240.0,4240.0,4240.000000000232,4240.000000000347,4239.9999999998845,4239.999999998957,4239.999999998782
AURIEL SOLAR& GREEN TECH,5236.0,5236.0,5236.0,5236.0,5236.0,5236.0,5236.0,5236.0,5236.0,5236.000000000232,5236.000000000347,5235.999999999883,5235.999999998958,5235.999999998783
AUSIN GLOBAL TRADERS,2288.0,2288.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0000000002324,1795.0000000003486,1794.9999999998845,1794.9999999989543,1794.9999999987797
AUSSEE OATS INDIA LTD.,12132.0,12132.0,26156.0,2162260.0,1724471.0,1452110.0,531959.0,293592.0,226054.0,226053.99999999872,226054.00000000047,1452110.0000000028,1724470.999999999,1724470.9999999993
AUSTIN PARFETT ENGINEERING P. LTD.,76120.0,76120.0,44040.0,11960.0,8940.0,8940.0,8940.0,8940.0,8940.0,8940.000000000267,8940.00000000036,8939.999999999905,8939.999999998983,8939.999999998818
AUSTRIAN TRADE LINES,83700.0,83700.0,36912.0,37362.8,37813.6,38264.4,38715.2,39166.0,183510.0,183510.0000000001,183510.00000000023,38264.400000000016,37813.5999999991,37813.59999999886
AUTO SPOTT,53960.0,53960.0,53960.0,53960.0,53960.0,53960.0,53960.0,53960.0,53960.0,53960.00000000023,53960.000000000335,53959.99999999988,53959.99999999902,53959.999999998836
AUTOBAHN TRAVEL P. LTD.,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.000000000233,10000.000000000346,9999.999999999884,9999.999999998963,9999.999999998789
AUTOBAHN TRAVELS P. LTD.,8000.0,8500.0,9000.0,9500.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.000000000233,10000.000000000346,9999.999999999884,9999.999999998963,9999.999999998787
AUTOFIT CAR INTERIORS P. LTD.,1630.0,4340.8,7051.6,9762.4,12473.2,15184.0,3256.0,15954.0,28652.0,28652.00000000022,28652.00000000034,15183.999999999878,12473.199999998977,12473.199999998793
AUTOGAS ENERGY INDIA LTD,705.0,2000.0,26755.0,51510.0,51510.0,51510.0,51510.0,51510.0,51510.0,51510.0000000002,51510.00000000031,51509.99999999986,51509.999999999,51509.999999998814
AUTOGRADE INDUSTRIES PVT LTD,66198.0,66198.0,66198.0,66198.0,66198.0,66198.0,66198.0,183399.0,300600.0,300600.00000000006,300600.00000000006,66197.99999999984,66197.99999999919,66197.99999999886
AUTOMAN PREMIER TRADING CORPORATION,7841.0,7841.0,7841.0,7841.0,7841.0,7841.0,7841.0,7841.0,7841.0,7841.000000000231,7841.000000000346,7840.999999999883,7840.999999998961,7840.999999998787
AUTOMATE CAR ACCESSORIES,4320.0,11305.0,11305.0,11305.0,11305.0,11305.0,11305.0,11305.0,11305.0,11305.000000000236,11305.000000000353,11304.999999999878,11304.999999998969,11304.999999998789
AUTOMATION SPECIALISTS INDIA P. LTD.,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0000000002327,440.0000000003491,439.9999999998835,439.9999999989527,439.9999999987781
AUTOMODS,13721.0,13721.0,2298.0,2298.0,2298.0,2298.0,2298.0,2298.0,2298.0,2298.000000000234,2298.000000000349,2297.9999999999022,2297.9999999989573,2297.999999998785
AUTOSEAT,576.0,576.0,2237.33,3898.67,5560.0,5560.0,5560.0,5560.0,5560.0,5560.000000000231,5560.000000000348,5559.999999999883,5559.999999998956,5559.999999998781
AUTOSTARKE PRIVATE LIMITED,1196.0,1196.0,1196.0,1196.0,1196.0,1196.0,1196.0,1196.0,1196.0,1196.0000000002326,1196.0000000003488,1195.9999999998836,1195.9999999989536,1195.999999998779
AUTOTECHNIK MOTORS LLP,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0000000002328,127.0000000003492,126.99999999988356,126.9999999989524,126.99999999877778
AUTOTEX P. LTD.,6616.0,6616.0,6616.0,6616.0,6616.0,6616.0,6616.0,6616.0,6616.0,6616.000000000232,6616.0000000003465,6615.999999999883,6615.99999999896,6615.999999998785
AV HARDWARE STORES,92058.0,101459.0,101459.0,101459.0,101459.0,101459.0,101459.0,101459.0,101459.0,101459.00000000022,101459.0000000003,101458.99999999988,101458.99999999908,101458.9999999989
AV VISION EQUIPMENTS INDIA P. LTD.,134400.0,134400.0,134400.0,134400.0,134400.0,134400.0,134400.0,134400.0,134400.0,134400.0000000002,134400.0000000003,134399.9999999999,134399.9999999991,134399.99999999892
AVA ENTERPRISE,14410.0,14410.0,14410.0,14410.0,14410.0,14410.0,14410.0,14410.0,14410.0,14410.00000000023,14410.000000000344,14409.999999999884,14409.999999998969,14409.999999998792
AVANCECHEM TRADING PVT LTD,19911.0,19911.0,19911.0,19911.0,22753.0,21249.0,19745.0,18241.0,18241.0,18241.00000000024,18241.00000000036,21248.99999999989,22752.99999999897,22752.9999999988
AVANTHI EXIM INDIA P. LTD.,89120.0,89120.0,89120.0,89120.0,89120.0,89120.0,89120.0,89120.0,89120.0,89120.00000000022,89120.00000000032,89119.99999999987,89119.99999999904,89119.99999999886
AVANTIKA FIBRE AND ALLIED PVT LTD,155750.0,155750.0,155750.0,155750.0,155750.0,155750.0,155750.0,155750.0,155750.0,155750.0000000002,155750.0000000003,155749.99999999988,155749.99999999913,155749.99999999895
AVATAR PETROCHEMICALS P.  LTD.,202670.0,202670.0,202670.0,202670.0,202670.0,202670.0,202670.0,202670.0,202670.0,202670.0000000002,202670.00000000023,202669.99999999988,202669.9999999992,202669.999999999
AVE MARIA INDIA,7460.0,7460.0,7460.0,7460.0,7460.0,7460.0,7460.0,7460.0,7460.0,7460.000000000231,7460.000000000346,7459.999999999883,7459.99999999896,7459.999999998785
AVENUE HOTELS & RESORTS,4150.0,4150.0,4150.0,4150.0,4150.0,4150.0,4150.0,4150.0,4150.0,4150.000000000232,4150.000000000347,4149.9999999998845,4149.999999998957,4149.999999998781
AVENUE INTERIORS,23900.0,23900.0,23900.0,23900.0,23900.0,23900.0,23900.0,23900.0,23900.0,23900.00000000023,23900.000000000346,23899.99999999988,23899.99999999898,23899.999999998803
AVENUE TILE & BATH STUDIO,107520.0,107520.0,107520.0,107520.0,107520.0,107520.0,107520.0,107520.0,107520.0,107520.00000000022,107520.0000000003,107519.99999999988,107519.99999999908,107519.9999999989
AVERY DENNISON (INDIA) PVT. LTD,35851.0,75552.0,18412.0,72445.0,90985.0,18736.0,47100.0,47100.0,47100.0,47100.00000000029,47100.00000000045,18736.00000000021,90984.99999999898,90984.99999999886
AVI FRUITS LLP,529607.0,529607.0,529607.0,529607.0,529607.0,529607.0,529607.0,156871.0,156871.0,156871.00000000052,156871.00000000067,529607.0000000002,529606.9999999994,529606.9999999993
AVICON INTERNATIONAL ,39826.0,39826.0,39826.0,39826.0,39826.0,39826.0,39826.0,39826.0,39826.0,39826.00000000023,39826.000000000335,39825.99999999988,39825.999999999,39825.99999999882
"AVINA TRADERS,",41500.0,41500.0,41500.0,41500.0,41500.0,41500.0,41500.0,41500.0,41500.0,41500.00000000023,41500.000000000335,41499.99999999987,41499.999999999,41499.99999999882
AVIS IMPEX,624480.0,624480.0,624480.0,624480.0,624480.0,624480.0,624480.0,624480.0,624480.0,624480.0000000001,624480.0000000001,624479.9999999999,624479.9999999997,624479.9999999995
AVITIS SUPER SPECIALITY HOSPITAL P. LTD.,5634.0,5634.0,5634.0,39757.0,39757.0,39757.0,39757.0,39757.0,39757.0,39757.00000000019,39757.00000000031,39756.99999999991,39756.99999999898,39756.9999999988
AVLA COLD STORAGE,23207.0,23207.0,23207.0,23207.0,23207.0,23207.0,23207.0,23207.0,23207.0,23207.00000000023,23207.000000000346,23206.99999999988,23206.999999998978,23206.999999998803
AVLA NETTOS EXPORTS,52345.0,52345.0,52345.0,52345.0,52345.0,52345.0,52345.0,52345.0,52345.0,52345.00000000023,52345.000000000335,52344.99999999988,52344.99999999901,52344.999999998836
AVN SAIGAL,3110.0,3110.0,3110.0,3110.0,3110.0,3110.0,3110.0,3110.0,3110.0,3110.0000000002324,3110.000000000348,3109.999999999883,3109.999999998956,3109.9999999987813
AVOCADO BUSINESS CORPORATION,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.0,22000.00000000023,22000.000000000346,21999.99999999988,21999.99999999897,21999.9999999988
AVOCADO TECHNOLOGIES,20650.0,20650.0,20650.0,20650.0,20650.0,20650.0,20650.0,20650.0,20650.0,20650.00000000023,20650.000000000346,20649.99999999988,20649.999999998978,20649.9999999988
AVVASHYACCI,43630.0,43630.0,43630.0,43630.0,34543.33,25456.67,16370.0,16370.0,16370.0,16370.000000000238,16370.00000000036,25456.669999999907,34543.32999999899,34543.32999999882
AWAFI INTERNATIONAL GROUP,4431.0,4003.25,3575.5,3147.75,2720.0,2720.0,2720.0,2720.0,2720.0,2720.0000000002324,2720.000000000348,2719.999999999883,2719.999999998956,2719.9999999987813
AWAKE INTERNATIONAL,111430.0,111430.0,111430.0,111430.0,111430.0,94440.0,144350.0,175080.0,79680.0,79680.00000000019,79680.00000000026,94439.99999999984,111429.99999999904,111429.99999999886
AXEL METAL BUILDINGS (INDIA) P. LTD.,11405.0,11405.0,11405.0,11405.0,11405.0,11405.0,11405.0,11405.0,11405.0,11405.000000000233,11405.000000000346,11404.999999999884,11404.999999998963,11404.999999998789
AXIA PLASTICS P. LTD.,658192.0,658192.0,658192.0,658192.0,658192.0,658192.0,658192.0,658192.0,658192.0,658192.0000000001,658192.0000000001,658191.9999999997,658191.9999999997,658191.9999999995
AXIOM DISTRIBUTION,247622.0,247622.0,247622.0,247622.0,247622.0,247622.0,247622.0,247622.0,247622.0,247622.0000000001,247622.00000000023,247621.99999999985,247621.9999999992,247621.99999999904
AXIS INTERNATIONAL,332800.0,79360.0,79616.0,79872.0,1318824.0,1433100.0,2263188.0,1513277.0,763366.0,763366.000000001,763366.000000001,1433100.0000000005,1318823.999999999,1318824.0000000002
AXL GLOBAL SERVICES,5250.0,5250.0,5250.0,5250.0,5250.0,5250.0,5250.0,5250.0,5250.0,5250.000000000232,5250.000000000347,5249.999999999883,5249.999999998958,5249.999999998783
AYINKUNNEN NOUFAL,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0000000002324,3400.000000000348,3399.999999999883,3399.999999998956,3399.9999999987813
AYISHA TIMBERS,68862.0,68862.0,68862.0,68862.0,68862.0,68862.0,68862.0,68862.0,68862.0,68862.00000000022,68862.00000000032,68861.99999999987,68861.99999999904,68861.99999999886
AYOKI FABRICON PVT LTD,74448.0,74448.0,74448.0,27050.0,27050.0,27050.0,27050.0,27050.0,27050.0,27050.00000000028,27050.000000000364,27049.999999999844,27049.999999999007,27049.999999998836
AYON CERAMIC LLP,54880.0,54880.0,54880.0,54880.0,54880.0,54880.0,54880.0,54880.0,54880.0,54880.00000000022,54880.00000000033,54879.99999999988,54879.999999999,54879.99999999883
AYSHA CASHEW EXPORTS,287730.0,103980.0,104728.0,104728.0,104728.0,104728.0,104728.0,104728.0,104728.0,104728.00000000012,104728.00000000016,104728.0,104727.99999999904,104727.99999999895
AYSHA CASHEWS,270520.0,270520.0,270520.0,270520.0,270520.0,270520.0,270520.0,270520.0,270520.0,270520.0000000002,270520.00000000023,270519.99999999994,270519.99999999924,270519.99999999907
AYSHA WOODS,16900.0,16900.0,16900.0,16900.0,16900.0,16900.0,16900.0,16900.0,16900.0,16900.00000000023,16900.000000000342,16899.999999999887,16899.99999999897,16899.999999998796
AYUSHMAN MERCHANTS P. LTD.,1236928.0,1236928.0,1236928.0,1236928.0,1236928.0,253008.0,84336.0,84336.0,84336.0,84336.00000000147,84336.00000000214,253008.00000000309,1236927.999999999,1236928.0000000002
AZIYA IMPEX,109200.0,176565.5,243931.0,243931.0,243931.0,243931.0,243931.0,243931.0,243931.0,243931.0000000002,243931.00000000032,243930.9999999997,243930.9999999992,243930.999999999
AZMAH IMPEX TRADING,17700.0,17700.0,17700.0,17700.0,17700.0,17700.0,17700.0,17700.0,17700.0,17700.00000000023,17700.000000000342,17699.99999999988,17699.99999999897,17699.999999998792
AZZA PERFUMES MANUFACTURING LLP,5335.0,5335.0,5335.0,5335.0,5335.0,5335.0,5335.0,5335.0,5335.0,5335.000000000232,5335.000000000347,5334.999999999883,5334.999999998958,5334.999999998783
B & B MARKETING,64170.0,64170.0,64170.0,64170.0,64170.0,76750.0,17550.0,17550.0,17550.0,17550.000000000247,17550.0000000004,76749.99999999988,64169.99999999901,64169.99999999886
B & C TECHNOLOGIES ,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0,1848.0000000002324,1848.0000000003488,1847.999999999884,1847.9999999989543,1847.9999999987795
B & C TECHNOLOGIES LTD.,4446.0,2223.0,5285.0,5285.0,5285.0,5285.0,5285.0,5285.0,5285.0,5285.00000000023,5285.000000000346,5284.999999999879,5284.999999998957,5284.999999998783
B & D TRADING,27100.0,27100.0,27100.0,27100.0,27100.0,27100.0,81875.0,82800.0,165600.0,165600.00000000015,165600.0000000002,27099.99999999987,27099.999999999072,27099.999999998814
B & J SALES CORPORATION,21392.0,21392.0,21392.0,21108.5,20825.0,165979.0,140232.0,89961.0,89961.0,89961.0000000001,89961.00000000017,165978.99999999945,20824.99999999908,20824.999999998767
B M AUTO SPARES,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0000000002328,207.0000000003492,206.9999999998836,206.9999999989525,206.99999999877787
B MART SUPER MARKET,18270.0,18270.0,18270.0,18270.0,18270.0,18270.0,18270.0,18270.0,18270.0,18270.00000000023,18270.000000000346,18269.999999999884,18269.99999999897,18269.999999998796
B S ENGINEERING MACHINERY PVT.LTD.,55140.0,55140.0,55140.0,55140.0,55140.0,55140.0,14930.0,14930.0,14930.0,14930.000000000253,14930.000000000397,55139.99999999991,55139.999999999,55139.99999999885
B.K. ENGINEERS,2625.0,2625.0,2625.0,2625.0,2625.0,2625.0,2625.0,2625.0,2625.0,2625.0000000002324,2625.0000000003483,2624.999999999883,2624.999999998955,2624.9999999987804
B.K. SALES / JUPITER DYECHEM P. LTD.,16807780.0,16807780.0,16807780.0,16807780.0,16807780.0,16807780.0,16807780.0,16807780.0,16807780.0,16807779.999999996,16807779.999999993,16807780.0,16807780.000000022,16807780.00000002
B.K. SALES CORPORATION,7706699.0,16557966.75,25409234.5,34260502.25,43111770.0,4199850.0,4199850.0,4199850.0,4199850.0,4199850.000000046,4199850.000000074,4199850.000000119,43111770.0,43111770.00000005
